Data/Time,CPU usage %,Temperature C
2022-04-05 03:34:47.187712,25.8,39.9
2022-04-05 03:34:57.604283,27.4,39.9
2022-04-05 03:35:07.987706,26.6,39.9
2022-04-05 03:35:18.227625,19.9,38.9
2022-04-05 03:35:28.520263,15.6,40.4
2022-04-05 03:35:38.907725,15.6,39.9
2022-04-05 03:35:49.154641,17.5,39.4
2022-04-05 03:35:59.387700,16.4,39.9
2022-04-05 03:36:09.647650,16.1,39.4
2022-04-05 03:36:19.904268,17.8,39.4
2022-04-05 03:36:30.289854,16.4,39.9
2022-04-05 03:36:40.538532,16.6,39.9
2022-04-05 03:36:50.797626,16.3,39.9
2022-04-05 03:37:01.191096,16.9,39.9
2022-04-05 03:37:11.557637,16.5,39.4
2022-04-05 03:37:21.947582,17.1,39.9
2022-04-05 03:37:32.417634,15.8,40.4
2022-04-05 03:37:42.667599,17.6,40.4
2022-04-05 03:37:52.917743,16.3,40.4
2022-04-05 03:38:03.167709,17.9,39.9
2022-04-05 03:38:13.537675,20.8,38.9
2022-04-05 03:38:23.917636,21.2,41.8
2022-04-05 03:38:34.237642,22.5,39.9
2022-04-05 03:38:44.467622,24.7,40.4
2022-04-05 03:38:54.707686,18.8,39.4
2022-04-05 03:39:05.087846,16.2,39.9
2022-04-05 03:39:15.477622,16.7,39.9
2022-04-05 03:39:25.857635,16.2,40.4
2022-04-05 03:39:36.069763,16,39.9
2022-04-05 03:39:46.319571,16.8,39.9
2022-04-05 03:39:56.552882,15.8,39.9
2022-04-05 03:40:06.927707,16.3,40.9
2022-04-05 03:40:17.187637,17,39.4
2022-04-05 03:40:27.576444,16.4,38.9
2022-04-05 03:40:37.947658,17.3,39.9
2022-04-05 03:40:48.190791,17,39.4
2022-04-05 03:40:58.567592,18.9,39.9
2022-04-05 03:41:08.817587,16.7,39.9
2022-04-05 03:41:19.087784,16.9,38.9
2022-04-05 03:41:29.467646,17.5,40.4
2022-04-05 03:41:39.697624,16.7,39.9
2022-04-05 03:41:49.997828,18.9,39.4
2022-04-05 03:42:00.287682,18.4,39.4
2022-04-05 03:42:10.544173,18.4,38.4
2022-04-05 03:42:20.957607,20,40.4
2022-04-05 03:42:31.337684,26.4,39.9
2022-04-05 03:42:41.567587,25.7,39.9
2022-04-05 03:42:51.777700,22.7,39.9
2022-04-05 03:43:02.157636,21.8,39.4
2022-04-05 03:43:12.427669,17.2,39.4
2022-04-05 03:43:22.718111,14.8,40.4
2022-04-05 03:43:33.158093,18.2,39.9
2022-04-05 03:43:43.527625,16,39.9
2022-04-05 03:43:53.817734,17.2,40.4
2022-04-05 03:44:04.087632,16.4,40.4
2022-04-05 03:44:14.487959,16.3,39.4
2022-04-05 03:44:24.737891,19.8,40.4
2022-04-05 03:44:35.017598,16.7,39.4
2022-04-05 03:44:45.417622,16.1,40.4
2022-04-05 03:44:55.817671,16.3,38.9
2022-04-05 03:45:06.080761,15.6,39.4
2022-04-05 03:45:16.385488,17.3,39.9
2022-04-05 03:45:26.797610,16.8,39.9
2022-04-05 03:45:37.227418,17,39.4
2022-04-05 03:45:47.497620,16.7,39.9
2022-04-05 03:45:57.777771,20.3,38.4
2022-04-05 03:46:08.757655,22.2,39.9
2022-04-05 03:46:19.157613,17.4,40.4
2022-04-05 03:46:29.397610,16.2,40.4
2022-04-05 03:46:39.667585,16.2,40.4
2022-04-05 03:46:50.047624,15.8,39.4
2022-04-05 03:47:00.781890,16.5,39.9
2022-04-05 03:47:11.017626,16.8,39.4
2022-04-05 03:47:21.627605,15.9,40.4
2022-04-05 03:47:32.017660,15.6,39.4
2022-04-05 03:47:42.407575,16.8,40.9
2022-04-05 03:47:52.647815,16.2,39.4
2022-04-05 03:48:02.939329,15.9,40.4
2022-04-05 03:48:13.187679,17,39.4
2022-04-05 03:48:23.477633,21.1,39.4
2022-04-05 03:48:33.705952,16.9,40.4
2022-04-05 03:48:44.107659,16.5,39.4
2022-04-05 03:48:54.502158,18,41.3
2022-04-05 03:49:04.908271,26.1,40.9
2022-04-05 03:49:15.161577,26.7,39.9
2022-04-05 03:49:25.417792,25.9,40.4
2022-04-05 03:49:35.678427,22.8,39.9
2022-04-05 03:49:46.057826,17.8,39.9
2022-04-05 03:49:56.329315,17.7,39.9
2022-04-05 03:50:06.577604,15.3,39.9
2022-04-05 03:50:16.956968,15.8,39.4
2022-04-05 03:50:27.207579,16.7,40.4
2022-04-05 03:50:37.600847,16.2,40.4
2022-04-05 03:50:47.887658,16.2,40.4
2022-04-05 03:50:58.167679,16.1,40.4
2022-04-05 03:51:08.446656,16.2,40.4
2022-04-05 03:51:18.687626,17.6,39.4
2022-04-05 03:51:29.087606,16.5,39.9
2022-04-05 03:51:39.329328,15.8,40.4
2022-04-05 03:51:49.587616,16.5,40.9
2022-04-05 03:51:59.967577,21.2,39.4
2022-04-05 03:52:10.337763,28.3,40.4
2022-04-05 03:52:20.603754,30.9,40.9
2022-04-05 03:52:31.167672,27.7,39.9
2022-04-05 03:52:41.397656,25,40.9
2022-04-05 03:52:51.791813,15.5,40.4
2022-04-05 03:53:02.057665,18.8,40.4
2022-04-05 03:53:12.308205,16.6,40.4
2022-04-05 03:53:22.712750,16,39.9
2022-04-05 03:53:33.117634,16.7,39.9
2022-04-05 03:53:43.396176,17.6,40.9
2022-04-05 03:53:53.757587,16.1,39.9
2022-04-05 03:54:04.029339,16.3,39.4
2022-04-05 03:54:14.452178,17,41.3
2022-04-05 03:54:24.821891,16.2,40.9
2022-04-05 03:54:35.180394,15.8,39.9
2022-04-05 03:54:45.597632,16.4,39.9
2022-04-05 03:54:55.837616,16.7,39.9
2022-04-05 03:55:06.077646,17.1,39.9
2022-04-05 03:55:16.457604,16.1,39.9
2022-04-05 03:55:26.857613,16.9,39.9
2022-04-05 03:55:37.124225,18.1,39.9
2022-04-05 03:55:47.497641,17.8,39.9
2022-04-05 03:55:57.777705,18.2,40.4
2022-04-05 03:56:08.167709,18.8,40.9
2022-04-05 03:56:18.417716,22.1,40.4
2022-04-05 03:56:28.793086,22.5,40.9
2022-04-05 03:56:39.044736,23.6,40.4
2022-04-05 03:56:49.277700,24.9,39.4
2022-04-05 03:56:59.697703,27.2,39.9
2022-04-05 03:57:10.087723,26.2,40.4
2022-04-05 03:57:20.367608,22.8,40.9
2022-04-05 03:57:30.750750,23.8,39.9
2022-04-05 03:57:41.207669,16.1,39.9
2022-04-05 03:57:51.487812,16.7,39.4
2022-04-05 03:58:01.888326,16,40.4
2022-04-05 03:58:12.257615,16.2,40.4
2022-04-05 03:58:22.657647,17.9,39.9
2022-04-05 03:58:33.327722,17.3,40.4
2022-04-05 03:58:43.569917,17,39.4
2022-04-05 03:58:53.957634,16.9,39.4
2022-04-05 03:59:04.327641,16.5,39.4
2022-04-05 03:59:14.708510,18,40.4
2022-04-05 03:59:24.933842,17.9,39.4
2022-04-05 03:59:35.137834,17.4,39.9
2022-04-05 03:59:45.500846,17.6,39.9
2022-04-05 03:59:55.867751,25.7,40.4
2022-04-05 04:00:06.247686,27.9,40.4
2022-04-05 04:00:16.637602,29.1,40.4
2022-04-05 04:00:27.007619,28.7,40.9
2022-04-05 04:00:37.391478,20.4,40.9
2022-04-05 04:00:47.647600,16.4,40.4
2022-04-05 04:00:58.017685,15.4,39.9
2022-04-05 04:01:08.407612,16.2,40.4
2022-04-05 04:01:18.677645,21.1,39.4
2022-04-05 04:01:29.087955,17,39.4
2022-04-05 04:01:39.481583,17.1,40.9
2022-04-05 04:01:49.767665,15.9,39.4
2022-04-05 04:02:00.147661,22.1,40.4
2022-04-05 04:02:10.527640,17.1,40.9
2022-04-05 04:02:20.919124,16.5,38.9
2022-04-05 04:02:31.177708,17,41.3
2022-04-05 04:02:41.473216,16.2,39.9
2022-04-05 04:02:51.727623,15.9,39.9
2022-04-05 04:03:02.007614,16.9,40.4
2022-04-05 04:03:12.317598,17.4,40.9
2022-04-05 04:03:22.597735,16.3,40.4
2022-04-05 04:03:33.017936,19.3,39.9
2022-04-05 04:03:43.407611,27.7,39.4
2022-04-05 04:03:53.647800,27.5,40.4
2022-04-05 04:04:03.897626,35.7,41.3
2022-04-05 04:04:14.167613,30.1,40.4
2022-04-05 04:04:24.567848,21.5,40.4
2022-04-05 04:04:34.947605,16.3,40.4
2022-04-05 04:04:45.210292,16.7,39.4
2022-04-05 04:04:55.447622,15.7,40.4
2022-04-05 04:05:05.677812,16.1,40.4
2022-04-05 04:05:16.057588,16,39.9
2022-04-05 04:05:26.307621,16,39.9
2022-04-05 04:05:36.560891,17,39.4
2022-04-05 04:05:46.947675,20.6,40.4
2022-04-05 04:05:57.337603,18.2,41.3
2022-04-05 04:06:07.577669,22.8,40.4
2022-04-05 04:06:17.977637,16.6,40.4
2022-04-05 04:06:28.207603,16,40.9
2022-04-05 04:06:38.431493,17.7,40.4
2022-04-05 04:06:48.828107,18.6,39.9
2022-04-05 04:06:59.227695,18.4,40.4
2022-04-05 04:07:09.468033,19.7,40.4
2022-04-05 04:07:19.697623,20.8,40.4
2022-04-05 04:07:29.967677,25.4,40.9
2022-04-05 04:07:40.487630,25.9,39.9
2022-04-05 04:07:50.737632,25.1,40.4
2022-04-05 04:08:01.139491,26.1,40.4
2022-04-05 04:08:11.507870,18.8,39.4
2022-04-05 04:08:21.887674,15.4,39.9
2022-04-05 04:08:32.311185,17.7,39.9
2022-04-05 04:08:42.697601,16.6,39.4
2022-04-05 04:08:52.967617,16.1,40.4
2022-04-05 04:09:03.216224,16.4,39.9
2022-04-05 04:09:13.497740,17.1,39.9
2022-04-05 04:09:23.797664,15.8,40.9
2022-04-05 04:09:34.237606,16.9,39.9
2022-04-05 04:09:44.477656,19.8,40.4
2022-04-05 04:09:54.749041,16.7,38.9
2022-04-05 04:10:05.157665,16.3,39.9
2022-04-05 04:10:15.557657,16.7,39.4
2022-04-05 04:10:25.930586,15.7,40.4
2022-04-05 04:10:36.177652,16.2,40.4
2022-04-05 04:10:46.419531,15.7,39.9
2022-04-05 04:10:56.704316,17.7,39.4
2022-04-05 04:11:06.945388,16.5,39.9
2022-04-05 04:11:17.217708,17.5,39.9
2022-04-05 04:11:27.497831,16.2,39.4
2022-04-05 04:11:37.734096,16.6,39.9
2022-04-05 04:11:48.127650,16.9,39.4
2022-04-05 04:11:58.509418,16.9,39.4
2022-04-05 04:12:08.757708,17.8,39.9
2022-04-05 04:12:19.007663,18.2,39.9
2022-04-05 04:12:29.257587,18.3,39.9
2022-04-05 04:12:39.627638,19.6,39.9
2022-04-05 04:12:49.897649,19.3,39.9
2022-04-05 04:13:00.187626,21.7,39.9
2022-04-05 04:13:10.627617,22.6,40.9
2022-04-05 04:13:21.027686,23.4,40.4
2022-04-05 04:13:31.352342,25.7,40.4
2022-04-05 04:13:41.767601,28,41.3
2022-04-05 04:13:52.157602,26.4,39.9
2022-04-05 04:14:02.558035,27.2,40.4
2022-04-05 04:14:13.057633,20.2,39.9
2022-04-05 04:14:23.437774,16.1,39.4
2022-04-05 04:14:33.837643,17,38.9
2022-04-05 04:14:44.227664,17.2,39.9
2022-04-05 04:14:54.607615,16.2,39.9
2022-04-05 04:15:05.124654,16.2,41.3
2022-04-05 04:15:15.517642,17.7,40.4
2022-04-05 04:15:25.802078,17.2,39.9
2022-04-05 04:15:36.201377,16.4,39.4
2022-04-05 04:15:46.579243,16.8,39.9
2022-04-05 04:15:56.967604,16.8,39.9
2022-04-05 04:16:07.238127,15.8,39.9
2022-04-05 04:16:17.477613,19.4,39.4
2022-04-05 04:16:27.857727,17.6,40.4
2022-04-05 04:16:38.223624,17.8,39.9
2022-04-05 04:16:48.608366,17.1,40.4
2022-04-05 04:16:58.863466,16.9,40.4
2022-04-05 04:17:09.227620,18,38.4
2022-04-05 04:17:19.639743,18.1,39.9
2022-04-05 04:17:29.879462,17.2,39.9
2022-04-05 04:17:40.237612,19.3,39.4
2022-04-05 04:17:50.487645,20.2,40.4
2022-04-05 04:18:00.877761,22.8,39.4
2022-04-05 04:18:11.277718,21.7,39.9
2022-04-05 04:18:21.647588,26.3,39.4
2022-04-05 04:18:32.057726,28.9,39.4
2022-04-05 04:18:42.337639,28.6,40.9
2022-04-05 04:18:52.738476,27.2,39.4
2022-04-05 04:19:03.017604,19.3,40.4
2022-04-05 04:19:13.267657,16.8,39.4
2022-04-05 04:19:23.657727,15.9,39.9
2022-04-05 04:19:33.917635,20.8,40.4
2022-04-05 04:19:44.317725,16.4,39.9
2022-04-05 04:19:54.559718,16.7,40.9
2022-04-05 04:20:04.797687,16.1,39.4
2022-04-05 04:20:15.037618,17.3,40.4
2022-04-05 04:20:25.257616,16.2,40.4
2022-04-05 04:20:35.497627,16.6,40.4
2022-04-05 04:20:45.887646,16.9,39.4
2022-04-05 04:20:56.267640,16.4,40.4
2022-04-05 04:21:06.535843,15.9,38.9
2022-04-05 04:21:16.769600,16.5,40.4
2022-04-05 04:21:27.004302,16.3,38.9
2022-04-05 04:21:37.247706,16.9,39.4
2022-04-05 04:21:47.629337,17.3,39.9
2022-04-05 04:21:57.872459,20.9,40.4
2022-04-05 04:22:08.247741,20.6,40.9
2022-04-05 04:22:18.477925,19.7,39.9
2022-04-05 04:22:28.707637,21.5,39.4
2022-04-05 04:22:38.947734,28,39.4
2022-04-05 04:22:49.451177,29.1,39.9
2022-04-05 04:22:59.847141,28.3,40.9
2022-04-05 04:23:10.098668,27.6,40.4
2022-04-05 04:23:20.367649,19.2,41.3
2022-04-05 04:23:30.606882,16,39.9
2022-04-05 04:23:40.847712,16.4,41.3
2022-04-05 04:23:51.077622,16.3,40.4
2022-04-05 04:24:01.487640,16.6,40.4
2022-04-05 04:24:11.708597,17.6,39.9
2022-04-05 04:24:22.107652,16.3,38.9
2022-04-05 04:24:32.447690,16.5,39.9
2022-04-05 04:24:42.667824,16.2,40.9
2022-04-05 04:24:53.051451,16.2,40.4
2022-04-05 04:25:03.417654,16.7,39.4
2022-04-05 04:25:13.667648,16.6,39.4
2022-04-05 04:25:24.047674,15.4,39.9
2022-04-05 04:25:34.407626,16.9,39.4
2022-04-05 04:25:44.697673,16.6,38.9
2022-04-05 04:25:55.147578,16.3,40.4
2022-04-05 04:26:05.387593,17.9,38.9
2022-04-05 04:26:15.754338,27.3,39.9
2022-04-05 04:26:25.987685,28.5,39.4
2022-04-05 04:26:36.229323,28.7,39.9
2022-04-05 04:26:46.467624,30.3,39.9
2022-04-05 04:26:56.727605,20,40.4
2022-04-05 04:27:07.107747,16.8,39.9
2022-04-05 04:27:17.397575,16.6,38.9
2022-04-05 04:27:27.627605,16.1,39.4
2022-04-05 04:27:37.897586,16.7,39.9
2022-04-05 04:27:48.293491,16.2,39.9
2022-04-05 04:27:58.617743,17.1,38.9
2022-04-05 04:28:08.867650,17.5,39.9
2022-04-05 04:28:19.281939,20,40.9
2022-04-05 04:28:29.527633,17.2,39.9
2022-04-05 04:28:39.768428,19,39.9
2022-04-05 04:28:49.997672,18.9,40.4
2022-04-05 04:29:00.387616,20,39.9
2022-04-05 04:29:10.637646,20,39.9
2022-04-05 04:29:20.887623,20.8,40.4
2022-04-05 04:29:31.147658,20.2,39.9
2022-04-05 04:29:41.398137,21.5,39.9
2022-04-05 04:29:51.679185,22,40.4
2022-04-05 04:30:01.929426,23.6,39.9
2022-04-05 04:30:12.320543,24.7,40.4
2022-04-05 04:30:22.579242,24.4,39.9
2022-04-05 04:30:32.877694,21.8,39.4
2022-04-05 04:30:43.167666,20.5,40.9
2022-04-05 04:30:53.407615,15.8,40.4
2022-04-05 04:31:03.687669,17,40.9
2022-04-05 04:31:13.937723,17.7,40.9
2022-04-05 04:31:24.177627,16.3,39.9
2022-04-05 04:31:34.467991,16.9,38.9
2022-04-05 04:31:44.727629,16.3,39.4
2022-04-05 04:31:55.001409,16.2,39.9
2022-04-05 04:32:05.257700,15.8,39.4
2022-04-05 04:32:15.520012,17,40.4
2022-04-05 04:32:25.777643,16.6,40.4
2022-04-05 04:32:36.169138,16.4,39.4
2022-04-05 04:32:46.397604,16.5,40.4
2022-04-05 04:32:56.787654,17.2,40.4
2022-04-05 04:33:07.017608,16.6,40.4
2022-04-05 04:33:17.237717,17.2,40.4
2022-04-05 04:33:27.529124,18.2,39.9
2022-04-05 04:33:37.779234,18,39.9
2022-04-05 04:33:48.029546,17,39.9
2022-04-05 04:33:58.277615,18.1,40.4
2022-04-05 04:34:08.553888,22.2,39.4
2022-04-05 04:34:18.817675,23.1,39.9
2022-04-05 04:34:29.067622,22.2,40.4
2022-04-05 04:34:39.347652,25.1,39.4
2022-04-05 04:34:49.627814,26.8,40.9
2022-04-05 04:34:59.910364,27.4,39.9
2022-04-05 04:35:10.150204,29,39.4
2022-04-05 04:35:20.410921,22.3,39.9
2022-04-05 04:35:30.688146,18.5,39.9
2022-04-05 04:35:40.957646,16.2,38.9
2022-04-05 04:35:51.379219,15.7,39.4
2022-04-05 04:36:03.487700,16.1,40.4
2022-04-05 04:36:13.721729,18.3,41.3
2022-04-05 04:36:23.946503,16,39.4
2022-04-05 04:36:34.187612,16.8,40.4
2022-04-05 04:36:44.429283,15.7,38.9
2022-04-05 04:36:54.679230,17,39.4
2022-04-05 04:37:05.197600,15.9,39.4
2022-04-05 04:37:15.456201,18,39.9
2022-04-05 04:37:25.747902,15.8,40.4
2022-04-05 04:37:36.016090,17.2,40.4
2022-04-05 04:37:46.260226,16.4,39.9
2022-04-05 04:37:56.557606,16.9,39.9
2022-04-05 04:38:06.879252,17,39.4
2022-04-05 04:38:17.157642,17,39.9
2022-04-05 04:38:27.417701,17.4,39.4
2022-04-05 04:38:37.677602,17.4,39.4
2022-04-05 04:38:47.957682,18.4,39.4
2022-04-05 04:38:58.207761,18.9,39.4
2022-04-05 04:39:08.468130,19.6,39.4
2022-04-05 04:39:18.701697,20.3,39.9
2022-04-05 04:39:28.957659,23.1,39.9
2022-04-05 04:39:39.218262,21.2,39.9
2022-04-05 04:39:49.467618,16.1,39.4
2022-04-05 04:39:59.708087,16.1,39.4
2022-04-05 04:40:09.978070,16.7,38.9
2022-04-05 04:40:20.257702,15.9,38.9
2022-04-05 04:40:30.523148,16.1,39.4
2022-04-05 04:40:40.767586,17.4,39.4
2022-04-05 04:40:50.987690,16.6,39.9
2022-04-05 04:41:01.227624,15.6,40.4
2022-04-05 04:41:11.482642,18.3,39.9
2022-04-05 04:41:21.749667,18.5,41.3
2022-04-05 04:41:32.068001,21,39.9
2022-04-05 04:41:42.337654,20.2,40.4
2022-04-05 04:41:52.567627,20.1,39.4
2022-04-05 04:42:02.797727,21.9,38.9
2022-04-05 04:42:13.047617,23.8,40.4
2022-04-05 04:42:23.267687,25.9,39.4
2022-04-05 04:42:33.737669,28.5,39.4
2022-04-05 04:42:43.987866,28.7,40.9
2022-04-05 04:42:54.237779,25.1,39.9
2022-04-05 04:43:04.619467,20.4,39.9
2022-04-05 04:43:14.847602,16.6,38.9
2022-04-05 04:43:25.127637,16.9,38.9
2022-04-05 04:43:35.357596,17,39.9
2022-04-05 04:43:45.627590,16.2,39.9
2022-04-05 04:43:55.877684,18,39.4
2022-04-05 04:44:06.127690,20.4,39.4
2022-04-05 04:44:16.367660,17.3,39.9
2022-04-05 04:44:26.627707,16.4,40.4
2022-04-05 04:44:36.857666,17.6,40.4
2022-04-05 04:44:47.127630,18.2,40.9
2022-04-05 04:44:57.401318,20.2,39.4
2022-04-05 04:45:07.677613,21.6,39.4
2022-04-05 04:45:17.927642,22.2,39.4
2022-04-05 04:45:28.227738,23.3,39.4
2022-04-05 04:45:38.479301,23.4,39.4
2022-04-05 04:45:48.737672,25.4,39.4
2022-04-05 04:45:58.997736,24.8,39.9
2022-04-05 04:46:09.252499,27.3,40.4
2022-04-05 04:46:19.513736,27.3,39.4
2022-04-05 04:46:29.757694,27.8,38.9
2022-04-05 04:46:40.007629,26.9,39.4
2022-04-05 04:46:50.257699,15.8,39.9
2022-04-05 04:47:00.917688,15.5,39.9
2022-04-05 04:47:11.211347,16.6,40.4
2022-04-05 04:47:21.447695,16.9,40.4
2022-04-05 04:47:31.803382,17.9,40.4
2022-04-05 04:47:42.058115,18.2,40.4
2022-04-05 04:47:52.285403,17.3,39.9
2022-04-05 04:48:02.707590,18.9,40.9
2022-04-05 04:48:13.104292,17.2,39.4
2022-04-05 04:48:23.337911,18.5,40.9
2022-04-05 04:48:33.697614,19.7,40.4
2022-04-05 04:48:43.937613,20.8,40.4
2022-04-05 04:48:54.167641,19.4,39.4
2022-04-05 04:49:04.417602,25.5,40.4
2022-04-05 04:49:14.637643,26.1,39.9
2022-04-05 04:49:24.887626,26.6,39.9
2022-04-05 04:49:35.247661,26.5,39.4
2022-04-05 04:49:45.640524,28.3,40.4
2022-04-05 04:49:55.897606,28.7,39.9
2022-04-05 04:50:06.147779,28.4,39.4
2022-04-05 04:50:16.387695,25.3,38.9
2022-04-05 04:50:26.617613,21.7,38.9
2022-04-05 04:50:36.877729,18.6,40.4
2022-04-05 04:50:47.157641,16,40.4
2022-04-05 04:50:57.403772,15.5,40.4
2022-04-05 04:51:07.637728,17.5,39.9
2022-04-05 04:51:17.867611,16.5,40.9
2022-04-05 04:51:28.145875,16.8,40.4
2022-04-05 04:51:38.397714,19.2,40.9
2022-04-05 04:51:48.623564,19,39.9
2022-04-05 04:51:58.897661,16.4,40.4
2022-04-05 04:52:09.137649,17.1,40.4
2022-04-05 04:52:19.378276,16.6,39.4
2022-04-05 04:52:29.617595,15.7,38.9
2022-04-05 04:52:39.867635,16.6,39.9
2022-04-05 04:52:50.110278,16.8,39.9
2022-04-05 04:53:00.367660,15.7,40.4
2022-04-05 04:53:10.597642,18.8,38.9
2022-04-05 04:53:20.967649,24.1,39.4
2022-04-05 04:53:31.517872,21.8,40.9
2022-04-05 04:53:41.779255,21.1,40.9
2022-04-05 04:53:52.057706,20,40.4
2022-04-05 04:54:02.298079,16.8,40.4
2022-04-05 04:54:12.537961,16.6,40.9
2022-04-05 04:54:22.777581,16.3,38.9
2022-04-05 04:54:33.075511,16.4,38.9
2022-04-05 04:54:43.317646,17.8,40.9
2022-04-05 04:54:53.700897,15.4,40.4
2022-04-05 04:55:03.952267,17.2,40.4
2022-04-05 04:55:14.187621,16.3,39.9
2022-04-05 04:55:24.457617,15.7,40.4
2022-04-05 04:55:34.777585,16.5,40.4
2022-04-05 04:55:45.027587,16.5,39.9
2022-04-05 04:55:55.257653,15.7,40.9
2022-04-05 04:56:05.497574,16.8,40.4
2022-04-05 04:56:15.804948,16.1,39.9
2022-04-05 04:56:26.178947,16.5,39.9
2022-04-05 04:56:36.427651,17.4,39.4
2022-04-05 04:56:46.657625,16.6,39.9
2022-04-05 04:56:56.917656,16.6,39.9
2022-04-05 04:57:07.157847,20.8,38.9
2022-04-05 04:57:17.407654,16.4,40.9
2022-04-05 04:57:27.787662,21.7,38.9
2022-04-05 04:57:38.057626,28.3,40.4
2022-04-05 04:57:48.297721,28.1,39.9
2022-04-05 04:57:58.544656,27,40.4
2022-04-05 04:58:08.767642,23.8,39.4
2022-04-05 04:58:19.017644,16.1,38.9
2022-04-05 04:58:29.397604,15.8,40.4
2022-04-05 04:58:39.655166,16.4,39.9
2022-04-05 04:58:49.917641,15.6,39.9
2022-04-05 04:59:00.175397,16.1,39.4
2022-04-05 04:59:10.479317,17.4,40.9
2022-04-05 04:59:20.757587,16.5,39.9
2022-04-05 04:59:31.007616,16.5,40.4
2022-04-05 04:59:41.262370,17.4,39.4
2022-04-05 04:59:51.517965,17.6,39.4
2022-04-05 05:00:01.777668,18.1,39.9
2022-04-05 05:00:12.089708,20,40.9
2022-04-05 05:00:22.477690,18.8,39.4
2022-04-05 05:00:32.837637,19.1,39.9
2022-04-05 05:00:43.072418,22.1,40.4
2022-04-05 05:00:53.327651,19.8,40.4
2022-04-05 05:01:03.589514,20.2,39.9
2022-04-05 05:01:13.877603,22.5,39.9
2022-04-05 05:01:24.267877,22.5,40.4
2022-04-05 05:01:34.717672,22.4,39.4
2022-04-05 05:01:45.134320,25.5,40.4
2022-04-05 05:01:55.407624,27,39.4
2022-04-05 05:02:05.687665,26.6,40.4
2022-04-05 05:02:15.947666,26.1,39.4
2022-04-05 05:02:26.337594,21.9,39.9
2022-04-05 05:02:36.567650,16,39.9
2022-04-05 05:02:46.867627,16.1,39.9
2022-04-05 05:02:57.107603,15.9,40.9
2022-04-05 05:03:07.491172,17.1,39.9
2022-04-05 05:03:17.907612,14.9,39.9
2022-04-05 05:03:28.157643,16.4,40.4
2022-04-05 05:03:38.504323,16.2,39.9
2022-04-05 05:03:48.927667,16,39.4
2022-04-05 05:03:59.157601,16,40.9
2022-04-05 05:04:09.397634,16.7,39.9
2022-04-05 05:04:19.867599,20.9,40.4
2022-04-05 05:04:30.237746,16.4,39.9
2022-04-05 05:04:40.497639,18.6,40.4
2022-04-05 05:04:50.838094,26.6,40.4
2022-04-05 05:05:01.117596,28.1,39.4
2022-04-05 05:05:11.527759,28.2,40.4
2022-04-05 05:05:21.927739,26.1,39.9
2022-04-05 05:05:32.229015,24.5,38.9
2022-04-05 05:05:42.487698,22.5,38.9
2022-04-05 05:05:52.887729,20.5,39.4
2022-04-05 05:06:03.157695,19.1,40.9
2022-04-05 05:06:13.557635,16.6,39.4
2022-04-05 05:06:23.817608,17.8,39.9
2022-04-05 05:06:34.152216,17.3,39.9
2022-04-05 05:06:44.417365,16.6,39.4
2022-04-05 05:06:54.667593,16.4,40.9
2022-04-05 05:07:04.927785,16.9,40.4
2022-04-05 05:07:15.207597,16,40.4
2022-04-05 05:07:25.450674,18.5,40.9
2022-04-05 05:07:35.747664,16.3,39.9
2022-04-05 05:07:45.987620,15.9,39.9
2022-04-05 05:07:56.211778,16.8,40.9
2022-04-05 05:08:06.447573,20.4,41.3
2022-04-05 05:08:16.697652,16.8,40.4
2022-04-05 05:08:26.968059,17.3,39.9
2022-04-05 05:08:37.352293,16.9,39.9
2022-04-05 05:08:47.769047,16.6,40.9
2022-04-05 05:08:57.997674,17,39.9
2022-04-05 05:09:08.258140,17,39.9
2022-04-05 05:09:18.527657,17,39.4
2022-04-05 05:09:28.927618,15.9,39.9
2022-04-05 05:09:39.327580,17.2,40.4
2022-04-05 05:09:49.697638,16.8,39.9
2022-04-05 05:09:59.937625,17.4,39.4
2022-04-05 05:10:10.317732,17,39.4
2022-04-05 05:10:20.574994,16,40.4
2022-04-05 05:10:30.817741,17.6,39.9
2022-04-05 05:10:41.087616,17,40.4
2022-04-05 05:10:51.337663,23,40.4
2022-04-05 05:11:01.587636,25.4,40.9
2022-04-05 05:11:11.817657,26.4,40.9
2022-04-05 05:11:22.062164,22.9,40.9
2022-04-05 05:11:32.369970,19.2,38.9
2022-04-05 05:11:42.625708,17.3,38.9
2022-04-05 05:11:53.011079,15.6,40.4
2022-04-05 05:12:03.417650,17.1,38.9
2022-04-05 05:12:13.647815,15.4,39.4
2022-04-05 05:12:23.887607,15.7,39.9
2022-04-05 05:12:34.267736,16.9,40.9
2022-04-05 05:12:44.647615,16.3,38.9
2022-04-05 05:12:54.887623,16.1,39.4
2022-04-05 05:13:05.277671,17.7,39.4
2022-04-05 05:13:15.538012,19.9,40.4
2022-04-05 05:13:25.799776,16.6,40.4
2022-04-05 05:13:36.233855,16.4,39.9
2022-04-05 05:13:46.978190,16.4,40.9
2022-04-05 05:13:57.242010,17,39.4
2022-04-05 05:14:07.517657,17,39.4
2022-04-05 05:14:17.817725,16.4,39.9
2022-04-05 05:14:28.317592,16.8,39.9
2022-04-05 05:14:38.707634,16.1,39.4
2022-04-05 05:14:49.068549,16.4,39.4
2022-04-05 05:14:59.457622,16.6,39.9
2022-04-05 05:15:09.857642,18.6,39.9
2022-04-05 05:15:20.257676,17,40.4
2022-04-05 05:15:30.507628,16.4,40.4
